"","Team","Wins","Losses","Competition Level","Gender Division","City","State","Links","Index","Rating"
"24","The Denver Waldorf School (DWS Spartans)",3,0,"Middle School","Mixed","Denver","CO","/teams/events/Eventteam/?TeamId=JbX5BRvTyR2auTINtD0l3%2bWJe2nzIdG%2bV8J3A6dtA1M%3d",413,4.36658275385325
"25","Rocky Mountain High School-Upper (Rocky Mountain )",4,2,"High School","Mixed","Meridian","ID","/teams/events/Eventteam/?TeamId=r8la09rG9sda6ABkjIvLUuDwHvgDtw6r6%2fRAIq4GQSo%3d",342,3.94783090945956
"26","Public Enemy",7,8,"Club","Mixed","Dallas/Fort Worth","TX","/teams/events/Eventteam/?TeamId=OVDk0WUIJymlR7MenwOUYAxHN9utvhj4tTlakbwUE%2fM%3d",329,3.88112796393117
"27","Blackbird",8,5,"Club","Mixed","San Francisco","CA","/teams/events/Eventteam/?TeamId=vbKzuNLGjAFiyc88d6wXrJn4r%2bD3KuKF4L7x9eqhA3U%3d",46,3.79727793015584
"28","Over The Hill",6,1,"Beach Masters","Mixed","Washington DC","DC","/teams/events/Eventteam/?TeamId=oDxsWkQtAJJRx9P0Hh4tlPDVxENwBQeq2h0PNbI%2b8eg%3d",301,3.69062117961726
"29","The Chad Larson Experience",7,5,"Club","Mixed","Ames","IA","/teams/events/Eventteam/?TeamId=vjowVJsXd3iL5SYTnQD5BJdffZYglZ%2b5WFuH3EKq0NQ%3d",412,3.66078421660516
"30","Bishop Watterson High School (Watterson LazerKatz)",8,2,"High School","Mixed","Columbus","OH","/teams/events/Eventteam/?TeamId=3uueJv4jNEjg1UQdSLVlWj8A%2fc1Alhv1mc9fm7Vh8o4%3d",44,3.59058652280278
"31","Marcus 1 (Marcus 1)",5,0,"High School","Mixed","Flower Mound","TX","/teams/events/Eventteam/?TeamId=41wWT%2b3rIkLgnU3Opw2DxvTiOME%2fyXwtsiUP6%2f3SB8A%3d",232,3.54195852629453
"32","CESJDS & Field (Private Stock)",2,0,"High School","Mixed","Bethesda","MD","/teams/events/Eventteam/?TeamId=CBss4a7Uejo7qVwN8b66n5a7M%2bOs7JO7tnJ%2fULt3XLs%3d",75,3.43359555761222
"33","XIST",18,2,"Club","Mixed","New York","NY","/teams/events/Eventteam/?TeamId=Qr%2fu0XuKval3x3ZHpFdCLwaFDWEx2Xc8zgQT1bQuxjI%3d",459,3.40363144212199
"34","Ambiguous Grey",5,7,"Club","Mixed","Washington","DC","/teams/events/Eventteam/?TeamId=QFD%2frfN%2fuowEcBhfEj4Un76YjcOoeVKjALNIpsDMb3c%3d",15,3.39213511394214
"35","Alloy",6,7,"Club","Mixed","Pittsburgh","PA","/teams/events/Eventteam/?TeamId=BCfSCkaNHNIbixIpSrBK6oKYTpMeUq19oACHjInhlZg%3d",12,3.34539034123787
"36","Warren Central  (Parakeet Penguins)",5,0,"High School","Mixed","Indianapolis","IN","/teams/events/Eventteam/?TeamId=j5wUxciOnvJjgcI1SnF83PeUxUsG4nTqbfYhyZt9Z1k%3d",447,3.07521319964117
"37","BoyShe",19,9,"Club","Mixed","Boise","ID","/teams/events/Eventteam/?TeamId=6FsyMr%2bW%2bzyNFP6TxfiNKI4VuG8lucPPS3CvH1w5fnc%3d",57,3.03137798316144
"38","Hudson Ultimate",3,0,"High School","Mixed","","","/teams/events/Eventteam/?TeamId=l4x2tkvPXq%2fM1sgn%2bm%2bumZJowTQyN3iDRxBsbOHypYU%3d",175,3
"39","St. Charles North (Northstar Ultimate)",2,0,"High School","Mixed","St. Charles","IL","/teams/events/Eventteam/?TeamId=NHL7nhT8dTrjqIysgByeEOUfdoZcEqBBlTURebVCjgE%3d",381,2.94736842105264
"40","International School of Denver (ISD Dragons)",2,1,"Elementary School","Mixed","Denver","CO","/teams/events/Eventteam/?TeamId=niITYb84IZTb1xZSxCz9MjZpg5SDPZcAc02nT%2fCk774%3d",184,2.8228225967333
"41","Long Beach",5,2,"Beach","Mixed","Long Beach","CA","/teams/events/Eventteam/?TeamId=nqD0WOYQpa%2fmtV0UNkolLxmqj530GtY4CqMTW234ugk%3d",215,2.75120448365854
"42","7 Figures",13,3,"Club","Mixed","Los Angeles","CA","/teams/events/Eventteam/?TeamId=DdRDiQz6IxMwCPUPiheYG8Zoq1ZJngecUJTqnn920gY%3d",5,2.74217478752512
"43","Polar Bears",9,4,"Club","Mixed","Berkeley","CA","/teams/events/Eventteam/?TeamId=ApTYGoqFaG%2b3H5MGXRdAHYDaa82cKsuZ9vuQj9LZsqc%3d",319,2.70852097392833
"44","Mountain View High School (Mavericks)",6,1,"High School","Mixed","Boise","ID","/teams/events/Eventteam/?TeamId=Ip5rFmZe%2bn2XF%2bd1EXfz8VcRQR79vo9AWSusY01pMZo%3d",268,2.65648492171884
"45","Hopkins - MSL Black",3,0,"Middle School","Mixed","Hopkins","MN","/teams/events/Eventteam/?TeamId=H4b4G4QSAMCeYZsJ18TdfMSkDAu6vAy9EybaOeNCItw%3d",170,2.57988165680473
"46","Members Only",7,3,"Masters","Mixed","SoCal","CA","/teams/events/Eventteam/?TeamId=6lMOfRV0rfqkl8R4ImGVNJAKGmiEof1XnzrdzQ41c4A%3d",240,2.44455893704127
"47","Phillips Exeter Academy (PEA Ultimate)",5,0,"High School","Mixed","Exeter","NH","/teams/events/Eventteam/?TeamId=2M2z1GKONhMziqlbDVwuIbzYHRQwLt%2fu%2fsCVk36JyMs%3d",310,2.38550508428667
"48","Cardinal Gibbons High School (Cardinal Gibbons Crusaders)",2,0,"High School","Mixed","Raleigh","NC","/teams/events/Eventteam/?TeamId=EFpHsky8G58bJsf%2fNRF1fFSyxjZX7TwcSqSHd4ejE9Q%3d",69,2.3677130044843
"49","Bowie (Bowie Bulldogs)",4,1,"High School","Mixed","Austin","TX","/teams/events/Eventteam/?TeamId=98H9KIA0%2b5swzFjulEAc3E7qUYuZ%2fJN6tiuuiF23vbc%3d",56,2.35734101059868
"50","Snake Country Bromance",5,1,"Club","Mixed","SOMERVILLE","MA","/teams/events/Eventteam/?TeamId=mOHZTOTZgUOP9%2fAVXpMCl5LFrV%2fO9FKAoo9Eaz%2beVMw%3d",370,2.30716430718503
"51","Treasure Valley Home Schoolers (TVHS/Nampa) (Almost Angels)",4,2,"High School","Mixed","Nampa","ID","/teams/events/Eventteam/?TeamId=irpOwEcN5ZoVg1EXECzcB5RsKemn3IgxHD0Lua6E4dE%3d",433,2.29483800489862
"52","Waukee High School (Waukee War Eagles)",2,0,"High School","Mixed","Waukee","IA","/teams/events/Eventteam/?TeamId=%2bUW83yi%2fjCjzktj95sh8GasqTy6Qw1oOFQKKAxeNVdA%3d",449,2.21052631578948
"53","Molasses Disaster",8,2,"Masters","Mixed","Boston","MA","/teams/events/Eventteam/?TeamId=jkhasWi7nJkRGyZFRPfifh1xSyI2LvDE1JTldJJAjos%3d",264,2.11103192582811
"54","UPA",6,6,"Club","Mixed","Chicago","IL","/teams/events/Eventteam/?TeamId=TcvejJG8p8bwFg069LiYDBgZzr5eV0OzFOci2NjQyuY%3d",440,2.0830518579307
"55","G-Unit",3,9,"Club","Mixed","Gainesville","FL","/teams/events/Eventteam/?TeamId=R3zFpy7ZTdCWThnJ0kwuxnAjy3w2aMRnqWrwqb%2bs9wI%3d",148,2.06694211741034
"56","Choate Rosemary Hall (Wild Boars)",1,0,"High School","Mixed","Wallingford","CT","/teams/events/Eventteam/?TeamId=mX5MgLhMPfe7ge1c%2fFNI76%2bewZ3L3pviDlBj6WkkHcY%3d",81,2
"57","Madison East High School (MEU)",1,0,"High School","Mixed","Madison","WI","/teams/events/Eventteam/?TeamId=hWSoFWyO1dvgElwP5VCpyypwUBO8Leb0MfoWQ38mWt0%3d",226,2
"58","Hey Babe",7,3,"Masters","Mixed","Minneapolis","MN","/teams/events/Eventteam/?TeamId=6rY4KrtKAP9MleHOPuafH%2famQnluW%2fhAApQNV7jchf8%3d",169,1.95983118528543
"59","No Touching!",4,8,"Club","Mixed","Twin Cities","MN","/teams/events/Eventteam/?TeamId=B38CBTYpOUX%2fX%2fzUC8mJjNMYHJ7Dv%2bbnnVf9MohJlPY%3d",281,1.94081766485699
"60","Bozos",13,8,"Club","Mixed","Bozeman","MT","/teams/events/Eventteam/?TeamId=6UIMN20aDdVIScIlZGfzbL7Glb6iBaHQBoT9NtaHDsU%3d",58,1.91575832383863
"61","SHINSHU LOOSE-Upper",2,5,"Club","Mixed","Matsumoto","Nagano","/teams/events/Eventteam/?TeamId=ILDqY6Hvgbk4pUhO9%2fGnbNCD0qEYDWuIJ17btEQN0Qo%3d",362,1.91008667282164
"62","Pickerington (Pickerington)",7,1,"High School","Mixed","Pickerington","OH","/teams/events/Eventteam/?TeamId=mY0BUsAEV5WK7NH5gMKrOXPmz5o2qUpvg7moTuAGEbE%3d",311,1.85814288362595
"63","San Francisco Bridge Club",6,4,"Masters","Mixed","San Francisco","CA","/teams/events/Eventteam/?TeamId=tyGCQGk2FQ%2fQfMmxMQkgrMj1T9tbvidvQk8GQg6j1t4%3d",353,1.85264705706583
"64","Reavis High School (Rams)",1,0,"High School","Mixed","Burbank","IL","/teams/events/Eventteam/?TeamId=lehykIDyu7VNpLssYC6HqDbRq6zrwo%2b6FCgHWUk6WEk%3d",334,1.83333333333333
"65","Charlotte Storm",15,5,"Club","Mixed","Charlotte","NC","/teams/events/Eventteam/?TeamId=SHFfHyM8kX9u6yVKIwf70Bfa7J9pUhe73vkG8%2bH9Mu4%3d",79,1.79860807826136
"66","Lexington Catholic High School (LexCath Flying Knights)",2,0,"High School","Mixed","Lexington","KY","/teams/events/Eventteam/?TeamId=VNT0k%2btqQSCaBWzdfwiLk4oeNIaD0okLFQuIeqj02tw%3d",205,1.75
"67","SAGE International School (Sage)",5,3,"High School","Mixed","Boise","ID","/teams/events/Eventteam/?TeamId=CKMLG2ISzYbIrNsnQgNx370aourlV2bQ0L3WuWB6R0I%3d",352,1.73704226352452
"68","Columbus Cocktails",19,3,"Club","Mixed","Columbus","OH","/teams/events/Eventteam/?TeamId=%2fkDjHyaB2ZmiVHR9R2PRSk4c9zKpDDddM7GASHMmHco%3d",88,1.68388820840871
"69","Lafayette (Lafayette Jazz)",1,0,"High School","Mixed","Lafayette","CO","/teams/events/Eventteam/?TeamId=l9xVMdMQdGp61zMsa46TWiiGS0HWcxuAsr8DBNzK5v8%3d",197,1.66666666666667
"70","Birdfruit",12,3,"Club","Mixed","Seattle","WA","/teams/events/Eventteam/?TeamId=5y1M8b0M9jAfQPuH1XP0gtE%2bmL%2fptHur3f3duJq3uak%3d",41,1.59189762198157
"71","Battleship",13,8,"Club","Mixed","St-Jean-sur-Richelieu","Quebec","/teams/events/Eventteam/?TeamId=hoYCLaGj6vCV3dPoV0nF1n3otJf7%2bYOBjWALg%2b6SJBA%3d",29,1.51586427899536
"72","Minnesota Star Power",16,4,"Club","Mixed","Minneapolis/ St. Paul","MN","/teams/events/Eventteam/?TeamId=NASlqktQhieEe6lztl5c%2biLW%2f3uWFV9xLpftCwgPKnw%3d",252,1.34582281658636
"73","Disception 2017 (Disception 2017)",1,0,"High School","Mixed","San Mateo","CA","/teams/events/Eventteam/?TeamId=8ooJhrGCG%2bjUCJtJ3akTRg0npyRP1cf0baTVzzuHCcE%3d",103,1.33333333333333
"74","Bucket",11,2,"Club","Mixed","Atlanta","GA","/teams/events/Eventteam/?TeamId=Dd9kWHtFiOWL55PGheHp4yT2SD7%2bbuEU%2fg1XV6R1qyY%3d",61,1.28757352450605
"75","Bedford High School (Bedford HS Ultimate)",3,1,"High School","Mixed","Bedford","NH","/teams/events/Eventteam/?TeamId=b2mCd7FJQYGyvO0x0daLeNVRzHz9m7AMhX4Q1tf8Sto%3d",33,1.26669771504225
"76","Cosa Nostra",7,9,"Club","Mixed","Austin","TX","/teams/events/Eventteam/?TeamId=2d7Ur%2bH1qR1GqFqdkYliZE4Y3v8JE6sL66E%2bDmDF6rI%3d",93,1.26263154939627
"77","Marion County High School (Knight Owls)",1,1,"High School","Mixed","Lebanon","KY","/teams/events/Eventteam/?TeamId=ezzKbwWOXvdqNJFEwilka6Ja6caPON9%2bi8PCSBhshXs%3d",235,1.25
"78","UNION",5,8,"Club","Mixed","Toronto","Ontario","/teams/events/Eventteam/?TeamId=gsCh%2fzqVMF5SOdcLTf1LFqeex0Lmrjlwl7ZOpGSVajk%3d",438,1.21910512997419
"79","Migrant",2,5,"US National Team","Mixed","Tokyo","JPN","/teams/events/Eventteam/?TeamId=%2bS%2b8kFZU25c0EI%2b2NknDY9B%2beQPonfjxM%2bVJz2RPFzU%3d",246,1.18761328038604
"80","The Hawbridge School (Hawbridge Herons)",1,1,"High School","Mixed","Saxapahaw","NC","/teams/events/Eventteam/?TeamId=ewviqoqbRReUEK3NzW0sZog%2bCtbB3R57BqKelGZ7HmA%3d",416,1.18385650224215
"81","Freakshow",2,0,"Club","Mixed","Newark","DE","/teams/events/Eventteam/?TeamId=ft97Ymgnd3NglRHfWo9dZWuw%2fBca2fhAEH8vRKDsPyM%3d",143,1.16666666666667
"82","Stillwater High School (Ponies)",1,0,"High School","Mixed","Stillwater","MN","/teams/events/Eventteam/?TeamId=G3foUAEaAXrW%2fP2JdfiBPebcgUQj0IcLFRMuDo8q6nM%3d",389,1.16666666666667
"83","Bang!",6,8,"Club","Mixed","West Chester","PA","/teams/events/Eventteam/?TeamId=2juIPBvf9cLmTBmBSdnZR1mPjY8CbKbPnocMYOGqKE4%3d",27,1.15289453228528
"84","Swing State",15,9,"Club","Mixed","Orlando","FL","/teams/events/Eventteam/?TeamId=HMiSKBxFN3hr6NPemA6kiPp%2fXbOhtjIKLDKHlfI6F9E%3d",399,1.14279774817033
"85","Distelfink",11,3,"Club","Mixed","Lancaster","PA","/teams/events/Eventteam/?TeamId=fd7CCvNi6HJh0y3zvaraZDd4S4ecK6kz0BMR8Zmu0XI%3d",105,1.14041524730789
"86","BW Ultimate",10,10,"Club","Mixed","Sunnyvale","CA","/teams/events/Eventteam/?TeamId=oh3M0zfv0XZ3vN4ZbmVaGsst%2byBk6xievxZs13aBi4U%3d",65,1.10689801305615
"87","Dub Club",10,5,"Club","Mixed","West Chester","PA","/teams/events/Eventteam/?TeamId=qyQGM%2fJga7ukBs1xbmDYnxrtebCFLKQTlUMTaH%2fi3x8%3d",118,1.06350028083633
"88","Oak Park River Forest High School  (OPRF Revolution -White)",0,1,"High School","Mixed","Oak Park","IL","/teams/events/Eventteam/?TeamId=7NcrHQxrYqHYUFizn1dR%2ftrep73CWDK5YE4ZfU52JAY%3d",291,1.05263157894737
"89","Oyster River High School (Rah Oystahs)",2,3,"High School","Mixed","Durham","NH","/teams/events/Eventteam/?TeamId=Nw8geBQVXETwb92xr25%2fRoYDx7ZEWGAjG03HTj2mP8I%3d",303,1.02634977515264
"90","Team Mexico",1,6,"Club","Mixed","Ciudad de Mexico","Mex","/teams/events/Eventteam/?TeamId=0PSKhtk1jWJiCubqfrmpnpmL2pY3b6x8YYrPMHMQV6M%3d",406,0.958491634513625
"91","Boise B",0,5,"High School","Mixed","","","/teams/events/Eventteam/?TeamId=LoEbC7YrcDYe3z7ESCbagQPTXmojp1SYe8FOKdOyiDY%3d",50,0.919831393802641
"92","Noblesville High School (Noblesville Ultimate)",1,2,"High School","Mixed","Noblesville","IN","/teams/events/Eventteam/?TeamId=lrcGROE2LnF4tPgeJPQ0bZ8Wi6p%2flTTwcCmmDrT7KKo%3d",283,0.903188626324337
"93","Milford (Eagles - Mixed)",1,2,"High School","Mixed","Milford","OH","/teams/events/Eventteam/?TeamId=NH7ua90pMepIWRlSZRk%2bEG4QkBe0G2nelwQBQid7iMQ%3d",247,0.849729507400096
"94","Grandview Heights High School (Grandview Heights)",6,4,"High School","Mixed","Grandview Heights","OH","/teams/events/Eventteam/?TeamId=8mAc11OqBNl%2fmxZaypqfYajLNKH%2bK%2baAS1fW5DIKeco%3d",156,0.840643170166253
"95","West middle school Krakens (West middle school Krakens)",5,1,"Middle School","Mixed","Salt Lake City","UT","/teams/events/Eventteam/?TeamId=apHHLQ1mCUfrONDjP8UnStGfPi0tAtYrk2QTXYe8Ulw%3d",450,0.833333333333337
"96","Northfield High School (Mighty Hucks)",0,1,"High School","Mixed","Northfield","MN","/teams/events/Eventteam/?TeamId=dsH4tExMVEx5Gi%2fmQCy8wU7LBvSPtvIWKEsOD4%2bsSLA%3d",288,0.833333333333334
"97","Geekshow",0,2,"Club","Mixed","Newark","DE","/teams/events/Eventteam/?TeamId=LXO%2b7RLu0JogcIt9%2fol5QT4oTahu64%2bowy1xdvPc9tw%3d",151,0.833333333333333
"98","Edina Middle School (Valley View & South View)",1,2,"Middle School","Mixed","","","/teams/events/Eventteam/?TeamId=JLmmdt6gZ3vrXXteGcBlAXXMr5e1CH2Gtb284Om2kS0%3d",124,0.828402366863904
"99","Capital High School (Capital HS)",2,4,"High School","Mixed","Boise","ID","/teams/events/Eventteam/?TeamId=ls0X9n%2fQcoWUX2pTtaA%2bbIlPQPJZ7Mf0%2bT7pMUEkSRY%3d",68,0.823715769686947
"100","The Feminists",13,9,"Club","Mixed","New York","NY","/teams/events/Eventteam/?TeamId=gsvZHCWpSgP9HZjq03KxSLUmBmbpkToXGDtU0dIfjWI%3d",414,0.798069308275436
"101","TEXaCO",5,2,"Beach Masters","Mixed","DENVER","CO","/teams/events/Eventteam/?TeamId=pFcR0poqNlhg7WEXgBx0MRXZCPWb4AL6sEfMlN5sk8k%3d",409,0.793993082900866
"102","Trickle Down",5,5,"Masters","Mixed","Portland","OR","/teams/events/Eventteam/?TeamId=E9E0Xbjh3dbZKoQ74hdxKTf%2fShMAFheHvwzbsj4QVDs%3d",434,0.79175936011651
"103","Southeast Polk -Senior (SE Polk Rams)",0,1,"High School","Mixed","Pleasant Hill","IA","/teams/events/Eventteam/?TeamId=KLyeOdp07oFLETxP7dPN4TivUDw%2fwjGdIvMqGdmTwHk%3d",371,0.789473684210527
"104","JLP",15,5,"Club","Mixed","Atlanta","GA","/teams/events/Eventteam/?TeamId=dgYlX%2fqW%2buPm8et5HVKvrOtfxb3TmxGRJh30zWvAxCs%3d",191,0.750335921695753
"105","The Administrators",10,1,"Club","Mixed","Willamette Valley","OR","/teams/events/Eventteam/?TeamId=p1GBAasKguXJFxLtOGcpFNwtQQuBpuojcg51UxYarpo%3d",410,0.710673190696526
"106","Eagle High School (Mustangs)",2,2,"High School","Mixed","Eagle","ID","/teams/events/Eventteam/?TeamId=ZG09h1YNp%2f5aiMwN0z4og4SSTc%2frODkfPcaLiuyCyvU%3d",120,0.709895507019813
"107","Timberline High School (Wolves)",5,0,"High School","Mixed","Boise","ID","/teams/events/Eventteam/?TeamId=fK2y2%2b4OM0kzF3B8xIaZ%2bFVtfoP%2fPkP7UfUH0QnciL8%3d",425,0.68905630606649
"108","Donuts",10,4,"Club","Mixed","Bay Area","CA","/teams/events/Eventteam/?TeamId=9unwpz%2b0jct4a6gNLQRDDvRAl9a%2filiVpUDgSGqhlDk%3d",108,0.678795188973609
"109","Sparkle Ponies",8,5,"Club","Mixed","Rockville","MD","/teams/events/Eventteam/?TeamId=JLs6glX5EeEAzpDF8LtL0yYp1elsHbBi0heZxHptII0%3d",374,0.669184313269127
"110","El Cerrito High School (EC HUC)",0,1,"High School","Mixed","El Cerrito","CA","/teams/events/Eventteam/?TeamId=DPVf5YRv%2bShgV0a4QHtk6oykF%2bkSA1uKVmnm%2bgnt4Ac%3d",127,0.666666666666667
"111","Jughandle",9,5,"Club","Mixed","Princeton","NJ","/teams/events/Eventteam/?TeamId=0I%2fKCNrGhW2RE7WSl8AdLIbDjVlCnm%2fsatafCk2Jz%2fU%3d",195,0.662861373180872
"112","John Adams HS (John Adams Eagles)",0,2,"High School","Mixed","South Bend","IN","/teams/events/Eventteam/?TeamId=Xm38Jon%2fDTTnyOEJXuTJ3vR1KUie%2bmwamWHkPTZ%2fbZE%3d",192,0.654361082406914
"113","Cahoots",17,3,"Club","Mixed","Asheville","NC","/teams/events/Eventteam/?TeamId=vCj3KV7R47jDw%2bGs%2fbiwS1P0XN2KTDrypijRUf1fn%2bY%3d",66,0.614549187214765
"114","Bird",12,8,"Club","Mixed","Minneapolis","MN","/teams/events/Eventteam/?TeamId=9v6TWBm%2fDUX4Gb2jqaCJGQDt3caAYXrKfaV1%2bOrnMZg%3d",40,0.607377070578596
"115","Point Break",9,5,"Beach","Mixed","Los Angeles","CA","/teams/events/Eventteam/?TeamId=PQ6HLWRA%2bMsMcCUrRtGoXVs9k%2fSwNocxcTWqYS%2fURCc%3d",318,0.594202841492454
"116","Great River School (Stars Polaris)",2,1,"Middle School","Mixed","St. Paul","MN","/teams/events/Eventteam/?TeamId=uyqirzPfTsRPJGVrPMvoSfRhikhyOH5SX25%2bJ2GGoA0%3d",158,0.59171597633136
"117","Long Beach Legacy",8,2,"Club","Mixed","Long Beach","CA","/teams/events/Eventteam/?TeamId=sZ2chlcIOBCZWHcpMeBENUIl1RuI0YpKMZ5Konf4NIE%3d",216,0.563288906309901
"118","Centennial High School (Marooners)",2,3,"High School","Mixed","Boise","ID","/teams/events/Eventteam/?TeamId=0gN0A7JeWvhz3npuo3xVynASoSVlk5fBYZbPLgKFTeY%3d",74,0.542825707351415
"119","Rubix",9,4,"Club","Mixed","Phoenix","AZ","/teams/events/Eventteam/?TeamId=P4OS6CAc6%2b1CVZC%2bk3gAYySV1l0DD0II9d7IVIFyQKk%3d",347,0.541909764177655
"120","DiscNW - Bankroll",4,2,"Youth Club U-20","Mixed","Seattle","WA","/teams/events/Eventteam/?TeamId=iwLl7kNIBt5okPpQJ0dV82hrCAosTnAWmDAcDPGn0Hc%3d",104,0.530421197451261
"121","Old Parts and Pandas",3,7,"Masters","Mixed","Seattle","WA","/teams/events/Eventteam/?TeamId=7G0lqNgBqiZzsoqYwtC3yd0UYExgudcX1%2fOLf6QLfd0%3d",296,0.528803647169295
"122","Loose Seal",2,5,"Beach","Mixed","Crestone","CO","/teams/events/Eventteam/?TeamId=hLZoTQeUQhbAwQTKNBtJTrqYcitVlK1TAXnm%2bbcCkBc%3d",217,0.518030419397248
"123","Tequila Mockingbird",15,6,"Club","Mixed","Chicago-apolis","IN","/teams/events/Eventteam/?TeamId=Qtcn3FylYBGWiwMHFlXf%2bkgCYfiY1ammK7GVfL5QtuQ%3d",407,0.517564300820434
"124","Pegasus",7,7,"Club","Mixed","Seattle","WA","/teams/events/Eventteam/?TeamId=7IF3fp7%2ba%2bqjPhzCdWWP3p4Nim3RD3c6hpHfjfe8Las%3d",306,0.506062232308713
