"Rank","Team","Wins","Losses","Rating","City","State"
38,"Minnesota Star Power",27,7,1.39517301475805,"Minneapolis/ St. Paul","MN"
39,"The Feminists",19,15,1.22945286048956,"New York","NY"
40,"Battleship",13,8,1.19917109608027,"St-Jean-sur-Richelieu","Quebec"
41,"Sparkle Ponies",15,12,1.18580484017097,"Rockville","MD"
42,"Freakshow",2,0,1.16666666666667,"Newark","DE"
43,"Swing State",25,14,1.16513546981814,"Orlando","FL"
44,"Classy",18,10,1.15398975685632,"San Francisco","CA"
45,"Happy Valley",13,11,1.04382562006207,"Amherst","MA"
46,"Garbage Plates",20,10,1.01210622239851,"Rochester","NY"
47,"Happy Hour",15,2,0.981117346169114,"McMinnville","OR"
48,"SHINSHU LOOSE-Upper",2,5,0.97793163585595,"Matsumoto","Nagano"
49,"Jughandle",19,10,0.974120270237157,"Princeton","NJ"
50,"Bird",21,14,0.895673353115566,"Minneapolis","MN"
51,"Donuts",17,11,0.884642610148068,"Bay Area","CA"
52,"Pegasus",12,12,0.845979539658977,"Seattle","WA"
53,"American Barbecue",14,7,0.838954357873314,"San Francisco","CA"
54,"Tequila Mockingbird",25,10,0.834622472460854,"Chicago-apolis","IN"
55,"Geekshow",0,2,0.833333333333333,"Newark","DE"
56,"Sellout",17,5,0.789338232320196,"Austin/Houston/Dallas","TX"
57,"Heartless",21,11,0.771883470696991,"Burlington","VT"
58,"JLP",20,8,0.735922284443594,"Atlanta","GA"
59,"Thoroughbred",14,13,0.732012779611508,"Saint Louis","MO"
60,"League of Shadows",21,17,0.726479452518883,"Boston","MA"
61,"Grand Army",16,17,0.722066011501009,"Brooklyn","NY"
62,"Darkwing",18,13,0.701619408213474,"Mansfield","MA"
63,"Alchemy",23,10,0.700683390984932,"San Francisco","CA"
64,"Mojo Jojo",26,12,0.660994078368104,"Minneapolis","MN"
65,"Titan NE",17,15,0.631453188850558,"Bar Harbor","ME"
66,"The Administrators",18,4,0.617984790135165,"Willamette Valley","OR"
67,"PleasureTown",13,18,0.596776758463401,"Boston","MA"
68,"Alternative Stacks",19,17,0.576396403734998,"Fairfield","CT"
69,"Chalice",13,12,0.575677714562371,"St. Louis","MO"
70,"Cahoots",23,10,0.560277807295172,"Asheville","NC"
71,"Team Mexico",1,6,0.555029940964207,"Ciudad de Mexico","Mex"
72,"Townies",19,11,0.554569381338595,"Ithaca","NY"
73,"HAOS",18,12,0.545570513834596,"Watertown","MA"
74,"Anchor",6,2,0.543520947595231,"Halifax","Nova Scotia"
75,"Mesteño",16,12,0.532839145714696,"Denver","CO"
76,"Powermove",13,13,0.520863160465485,"New York","NY"
77,"Ant Madness",24,13,0.513684707390529,"Arlington","VA"
78,"Murmur",25,11,0.494730947106837,"Athens","GA"
79,"tHUMP",21,9,0.493875276705329,"Houston","TX"
80,"Clue",12,9,0.456322715950137,"Philadelphia","PA"
81,"Method",24,9,0.445701983620379,"Huntsville","AL"
82,"Risky Business",20,12,0.428225042890742,"Dallas","TX"
83,"Sunken Circus",17,14,0.41718902963219,"Portland","ME"
84,"Northern Comfort",22,16,0.407764969319848,"Milwaukee","WI"
85,"Malice in Wonderland",19,9,0.400937138573533,"Raleigh","NC"
86,"Family Style",14,10,0.398521533900973,"Los Angeles","CA"
87,"Platypi",11,10,0.392396806419758,"Chico","CA"
88,"Rainbow",20,13,0.392391468689775,"Somerville","MA"
89,"Moontower",14,16,0.391724184080624,"Austin","TX"
90,"Cutthroat",17,14,0.368136608217798,"Reno","NV"
91,"Buffalo Lake Effect",19,10,0.36230181372322,"Buffalo","NY"
92,"Shakedown",18,11,0.35467929960813,"Chicago","IL"
93,"Long Beach Legacy",13,9,0.350412596804056,"Long Beach","CA"
94,"Mixed Nuts",11,20,0.346902636939506,"Boston","MA"
95,"Hybrid",23,8,0.338682580757581,"Ann Arbor","MI"
96,"Rubix",12,8,0.326182723580952,"Phoenix","AZ"
97,"Argo",11,17,0.322898213085798,"San Francisco","CA"
98,"Sweet Action",14,19,0.32215994412436,"Denver","CO"
99,"Toast",17,11,0.309697238843223,"Grand Rapids","MI"
100,"Providence Mob",13,17,0.293476967831454,"Providence","RI"
101,"Firefly",16,18,0.293245329005621,"San Francisco","CA"
102,"8 Bit Heroes",18,10,0.288495207955591,"Frederick","MD"
103,"Prion",18,11,0.288441586161813,"Champaign-Urbana","IL"
104,"RUT",12,13,0.274531664994915,"Burlington","VT"
105,"Albany Airbenders",11,19,0.273076638532006,"Albany","NY"
106,"Homegrown Ultimate",5,2,0.257169461992308,"Nelson","British Columbia"
107,"Fireball",8,5,0.249311260170956,"Rockville","MD"
108,"#Birdz",13,8,0.248216503721919,"Long Island","NY"
109,"Crash",5,18,0.247998623213194,"Kitchener-Waterloo-Guelph","Ontario"
110,"Goose Lee",18,10,0.231732972546766,"Cincinnati","OH"
111,"Crucible",17,12,0.227201924095753,"Pittsburgh","PA"
112,"American Hyperbole",15,18,0.221103412261168,"Baltimore","MD"
113,"Unlimited Swipes",13,15,0.218212015981076,"New York","NY"
114,"Enough Monkeys",7,10,0.216009524150273,"Hartford","VT"
115,"Fear and Loathing",11,13,0.204164832172003,"Las Vegas","NV"
116,"VIP Club",6,7,0.201805625154024,"Quebec","QC"
117,"Lovebomb",4,4,0.178646822504336,"Ben Avon","PA"
118,"AC Bandits",17,9,0.177729999063118,"Oakland","CA"
119,"Buckwild",5,9,0.167489225177626,"Sacramento","CA"
120,"Dixon Melons",6,4,0.166055523368739,"Missoula","MT"
121,"Mutiny",18,14,0.162115833583673,"St. Petersburg","FL"
122,"Sir Walter Rowdy",13,7,0.156717994178915,"Raleigh","NC"
123,"Thanksgiving",4,1,0.15667600870173,"Bozeman","MT"
124,"panIC",11,14,0.153157566266935,"Iowa City","IA"
125,"Scarecrow",12,21,0.150798473950274,"Manchester","NH"
126,"The Bandits",11,10,0.149669269939486,"Montclair","NJ"
127,"Sabotage",9,12,0.14847613814323,"Philadelphia","PA"
128,"LoveShack",17,14,0.146595242900361,"Atlanta","GA"
129,"Blitzkrieg",8,14,0.142895058807176,"Kansas City","MO"
130,"Asylum",14,15,0.142556673153693,"Athens","OH"
131,"Tex Mix",12,17,0.141742552455067,"Dallas","TX"
132,"Mad Udderburn",17,19,0.141466454776179,"Madison","WI"
133,"TAU",10,4,0.14083059233295,"Winston Salem","NC"
134,"Freetail",12,12,0.137651521129157,"San Antonio","TX"
135,"Mental Toss Flycoons",6,10,0.136443618881906,"Missoula","MT"
136,"Instant Karma",11,9,0.135807847711072,"Tucson","AZ"
137,"Friday Night Couch",12,13,0.135351596061252,"Seattle","WA"
138,"Tyrannis",14,16,0.132268061507215,"Charlottesville","VA"
139,"Garbage",4,8,0.130490748419154,"Seattle","WA"
140,"Fable",6,11,0.128824446569303,"Vancouver","BC"
141,"Lawn Patrol",6,10,0.128786505381528,"San Jose","CA"
142,"Impact",11,9,0.122246522405661,"Wichita","KS"
143,"Trash Pandas",12,15,0.117478861172575,"Nashville","TN"
144,"Legion",14,13,0.113574034704477,"Lynchburg","VA"
145,"DTH",9,9,0.113164116591324,"Cambridge","MA"
146,"Misfits",5,6,0.111936200661204,"Spokane","WA"
147,"The Hucking Dead",16,19,0.110414105979068,"Jacksonville","FL"
148,"LORD",15,18,0.10990813675267,"Fairfax","VA"
149,"Chef Curry with the Pot",7,7,0.106788594588266,"Arlington","VA"
150,"Dead Reckoning",7,10,0.103621343393972,"Portland","ME"
151,"Superstition",11,18,0.101015491092863,"Phoenix","AZ"
152,"Guns for Hire",3,3,0.0973448687331103,"Missoula","MT"
153,"Coalition Ultimate",12,10,0.0955157575207579,"Minneapolis","MN"
154,"Blowing Heat 2.0",7,7,0.093107203756463,"New Castle","DE"
155,"Los  Heros",16,21,0.0922718875335314,"Bloomington","IN"
156,"Crush",9,10,0.0916500470590263,"Knoxville","TN"
157,"Free Ride",10,12,0.0875381234474678,"Columbia","MO"
158,"Makeshift Returns",5,1,0.0872991580548539,"Portland","OR"
159,"rubber duck ultimate.",10,6,0.0872652192177309,"Fayetteville","AR"
160,"Boomtown",10,8,0.0852790563278562,"Tulsa","OK"
161,"Petey's Pirates",18,14,0.0851432619886558,"Columbus","OH"
162,"Rat City",5,16,0.0750336983699205,"Baltimore","MD"
163,"Varsity",7,10,0.0710572161922674,"New York","NY"
164,"North Coast Disc Co.",13,16,0.0702005751311009,"Cleveland","OH"
165,"Mimosas",7,17,0.0686235054728438,"Berkeley","CA"
166,"Nautilus",6,7,0.0678736359436952,"Farmington","CT"
167,"Possum",9,6,0.0661960182515677,"Greenville","SC"
168,"Moonshine",10,19,0.0643434962134872,"Lexington","KY"
169,"Springs Mixed Ulty Team (SMUT)",10,10,0.0641067124583543,"Colorado Springs","CO"
170,"Memphis Hustle & Flow",9,7,0.0611643466021642,"Memphis","TN"
171,"ELevate",13,21,0.0591572598034559,"Chicago","IL"
172,"Raft Ultimate",2,4,0.0569453014529712,"Ottawa","Ontario"
173,"Wingdings",7,11,0.0556564995551796,"Des Moines","IA"
174,"Robot",6,6,0.0556062422576926,"Santa Barbara","CA"
175,"All Jeeps, All Night",2,8,0.0553548772493519,"Boulder","CO"
176,"Rocket LawnChair",13,12,0.0531708750267372,"Ann Arbor","MI"
177,"Jabba",15,19,0.0517644375518303,"Chicago","IL"
178,"Midnight Whiskey",8,4,0.051420048170587,"Eugene","OR"
179,"Drunk in Space",2,9,0.0509471450141288,"Boston","MA"
180,"¡Fiesta!",6,6,0.0504940776333621,"San Diego","CA"
181,"Animals",2,5,0.0502787421805864,"Sherbrooke","Québec"
182,"Snail",2,2,0.0499726690364991,"Geneseo","NY"
183,"Liquid Hustle",10,20,0.0487650474057657,"Indianapolis","IN"
184,"Spirit Fowl",11,17,0.0472669733974229,"Saint Paul","MN"
185,"MxD",9,13,0.0460251713858022,"College Park","MD"
186,"Mixed Results",9,16,0.0452880576252008,"Knoxville","TN"
187,"NEKUD",4,7,0.0436326458703991,"Burke","VT"
188,"Wildstyle",10,11,0.0417673066973589,"Austin","TX"
189,"Big",2,4,0.0406214378571219,"Anchorage","AK"
190,"Spawn",2,3,0.0405803332548441,"Fredericton","NB"
191,"Merry Band of Muffin Makers from the Land of Megastar",3,3,0.0395362154447573,"Denver","CO"
192,"Stormborn",7,19,0.0390484572123849,"Washington","DC"
193,"Mastodon",8,12,0.0382554360320481,"Madison","WI"
194,"The Strangers",8,14,0.0379842119831474,"Westminster","CO"
195,"Local 613",4,3,0.0357360393327764,"Kingston","ON"
196,"Absolute Zero",8,12,0.0333213917429047,"Santa Clara","CA"
197,"Stackcats",9,20,0.03286728062292,"Chicago","IL"
198,"Bitmap",5,17,0.0327337907355075,"Philadelphia","PA"
199,"OMBU",4,5,0.0305635002600843,"Portland","OR"
200,"Baywatch",7,15,0.0299530723536569,"Pensacola","FL"
201,"Dumpster Fire",4,10,0.027217557202153,"North Charleston","SC"
202,"Dream Team Frisbee",3,4,0.0270688928054122,"Columbia","SC"
203,"Quest",2,6,0.0266846136141255,"Québec","Québec"
204,"Boomtown Pandas",6,22,0.0251006906963121,"Madison","WI"
205,"Swing",4,12,0.0250093862132836,"San Diego","CA"
206,"Heavy Flow",6,19,0.0248700311291796,"Columbia","MD"
207,"District Cocktails",6,14,0.0241320159959046,"Washington","DC"
208,"Mississippi Blues",7,10,0.0224584805490157,"Jackson","MS"
209,"BRUH",4,10,0.0223372657501458,"Clemson","SC"
210,"Doppler Effect",10,19,0.02212913141561,"Detroit","MI"
211,"DR",3,15,0.021799439575075,"Berkeley","CA"
212,"Igneous Ultimate",3,14,0.0215710828836831,"Bend","OR"
213,"Fifth Element",6,12,0.0207619310102145,"Louisville","KY"
214,"Feral Cows",5,13,0.0203807533501164,"Palo Alto","CA"
215,"Bulleit Train",7,17,0.0196084685973999,"Seattle","WA"
216,"OutKast",6,12,0.0195341444799234,"Atlanta","GA"
217,"Swipe >",4,3,0.0188329370883479,"Fossil Cove","OK"
218,"Pink Pear",4,8,0.0187300839034614,"NYC","NY"
219,"Breakers Mark",3,4,0.0180604826197281,"Portland","OR"
220,"Balloon",4,14,0.0168236783085913,"College Station","TX"
221,"Serial Crusher Theory",5,3,0.0159153046366654,"Twin Cities","MN"
222,"Carolina Reign",4,16,0.0157742714466149,"Winston-Salem","NC"
223,"$Griz Alum$-Upper",2,4,0.0157352177799878,"Missoula","MT"
224,"Magic City Mayhem",4,7,0.0152157369044618,"Birmingham","AL"
225,"Mixed on the Rock",3,8,0.0149782160679194,"Little Rock","AR"
226,"Mixed Pi",4,4,0.0144066209939611,"Lexington","KY"
227,"Flicks and Chill",3,3,0.0140454447205412,"Austin","TX"
228,"Glitter Bomb",6,14,0.0138229053463294,"San Francisco","CA"
229,"SOFA Spartans",1,4,0.013481113222115,"Oneonta","NY"
230,"Bold City",2,10,0.0125725374864388,"Jacksonville","FL"
231,"Beezer Ultimate",1,4,0.012009414526982,"Durham","NH"
232,"Swag State",4,12,0.0119501258705428,"Orlando","FL"
233,"The Tossers",4,2,0.0112941544682592,"Austin","TX"
234,"Turmoil",2,8,0.0109833491366938,"Memphis","TN"
235,"Oh My!",10,12,0.0104898106429124,"Portland","OR"
236,"Turnstyle",3,16,0.01031179178521,"New York","NY"
237,"Get A Baby",2,10,0.0101342778639473,"Plymouth","NH"
238,"Crop That Top (Davidson)",0,7,0.00995661729355514,"Davidson","NC"
239,"Hairy Otter",2,5,0.00980209410733319,"Nashville","TN"
240,"FENOD & Friends",1,2,0.00978256626457239,"Cambridge","MA"
241,"EDM",1,11,0.00974490584666224,"Denver","CO"
242,"Skyhawks",6,16,0.00865887397035347,"South Bend","IN"
243,"I-79",6,17,0.00765507184064021,"Pittsburgh/Erie","PA"
244,"Mousetrap",6,15,0.00749448199692302,"Madison","WI"
245,"Carroll College (The Fighting Saints)",0,6,0.00743532235083448,"Helena","MT"
246,"Tlacuaches",4,9,0.00714394824898416,"McAllen","TX"
247,"7 Express",2,4,0.00700129994734083,"New York","NY"
248,"FIRE ULTIMATE CLUB",0,7,0.00683776935437656,"BOGOTA","CUNDINAMARCA"
249,"Twonies",1,4,0.00670690997306774,"Ithaca","NY"
250,"ThunderCats",2,5,0.00614579151660024,"Charlotte","NC"
251,"Friend Zone",2,12,0.00606070263790146,"Gainesville","GA"
252,"#Beez",4,15,0.00584425315933929,"Long Island","NY"
253,"Los Penguinos",3,9,0.00547393448815375,"DC/Baltimore","DC"
254,"Thunderpants the Magic Dragon",4,12,0.0049419593271325,"Dayton","OH"
255,"Flying Circus Disc Club",4,12,0.00473335376930375,"Portland","OR"
256,"CUFAX",1,7,0.00411967337552501,"Cranford","NJ"
257,"Slam",3,5,0.00348477455012189,"Greenville","SC"
258,"Taco Truck PNC",1,5,0.00298238662841286,"Turlock","CA"
259,"Rogue",0,11,0.00266149780684049,"Tucson","AZ"
260,"Mud Turtles",1,13,0.00263724113229802,"Houston","TX"
261,"Family Julez",2,6,0.00239136271703093,"Newark","DE"
262,"Hot Stix",0,18,0.00189874393215348,"San Francisco","CA"
263,"Pocket City Approach",0,6,0.00183042138604853,"Evansville","IN"
264,"Pandatime",0,11,0.00163332089749863,"Towson","MD"
265,"The Greatest Team in America",2,11,0.00131847685477538,"Baltimore","MD"
266,"Identity Crisis",0,6,0.00111341961671857,"Boone","NC"
267,"CimaSalta-Upper",1,3,0.00102943005037356,"Jacksonville","FL"
268,"HORUS ULTIMATE TEAM",1,5,0.00100512011029227,"MEXICO CITY","MEXICO CITY"
269,"Norfolkin' Around",0,6,0.000982773397243368,"Norfolk","VA"
270,"ALTimate Brews",3,18,0.00088322205160123,"Madison","WI"
271,"Flat Earth Club",1,5,0.000868090617110124,"Washington","DC"
272,"Taco Cat",1,12,0.000647953872524342,"Chicago","IL"
273,"Natural Twenties",0,5,0.000643089870509301,"Portland","OR"
274,"defunct",0,5,0.000455590475990913,"Middlebury","CT"
275,"Mishigami",1,8,0.000148555804633667,"East Lansing","MI"
276,"Sun Bats",0,5,7.61454671473288e-05,"Austin","TX"
277,"Petey's Parrots",2,19,2.69179217817515e-05,"Columbus","OH"
278,"WOOcestershire Sauce",0,4,4.66111224019341e-07,"Wooster","OH"
279,"Bro Kittens",0,4,0,"Athens","OH"
279,"Choco Ghost House",0,4,0,"Portland","OR"
279,"Delta Breeze",0,7,0,"Sacramento","CA"
279,"Missoula Yoursoula",0,3,0,"Missoula","MT"
279,"MUTT",0,6,0,"Saint Paul","MN"
279,"N.A.B.P.S. (Not Awesome But Pretty Solid)",0,6,0,"Madison","WI"
