"","Team","Wins","Losses","Competition Level","Gender Division","City","State","Links","Index","Rating"
"19","Hey Babe",2,0,"Masters","Mixed","Minneapolis","MN","/teams/events/Eventteam/?TeamId=6rY4KrtKAP9MleHOPuafH%2famQnluW%2fhAApQNV7jchf8%3d",77,3
"20","Hudson Ultimate",3,0,"High School","Mixed","","","/teams/events/Eventteam/?TeamId=l4x2tkvPXq%2fM1sgn%2bm%2bumZJowTQyN3iDRxBsbOHypYU%3d",82,3
"21","St. Charles North (Northstar Ultimate)",2,0,"High School","Mixed","St. Charles","IL","/teams/events/Eventteam/?TeamId=NHL7nhT8dTrjqIysgByeEOUfdoZcEqBBlTURebVCjgE%3d",183,2.94736842105264
"22","International School of Denver (ISD Dragons)",2,1,"Elementary School","Mixed","Denver","CO","/teams/events/Eventteam/?TeamId=niITYb84IZTb1xZSxCz9MjZpg5SDPZcAc02nT%2fCk774%3d",84,2.8228225967333
"23","Long Beach",5,2,"Beach","Mixed","Long Beach","CA","/teams/events/Eventteam/?TeamId=nqD0WOYQpa%2fmtV0UNkolLxmqj530GtY4CqMTW234ugk%3d",107,2.75120448365854
"24","Mountain View High School (Mavericks)",6,1,"High School","Mixed","Boise","ID","/teams/events/Eventteam/?TeamId=Ip5rFmZe%2bn2XF%2bd1EXfz8VcRQR79vo9AWSusY01pMZo%3d",128,2.65648492171881
"25","Hopkins - MSL Black",3,0,"Middle School","Mixed","Hopkins","MN","/teams/events/Eventteam/?TeamId=H4b4G4QSAMCeYZsJ18TdfMSkDAu6vAy9EybaOeNCItw%3d",78,2.57988165680473
"26","Phillips Exeter Academy (PEA Ultimate)",5,0,"High School","Mixed","Exeter","NH","/teams/events/Eventteam/?TeamId=2M2z1GKONhMziqlbDVwuIbzYHRQwLt%2fu%2fsCVk36JyMs%3d",146,2.38550508428667
"27","Cardinal Gibbons High School (Cardinal Gibbons Crusaders)",2,0,"High School","Mixed","Raleigh","NC","/teams/events/Eventteam/?TeamId=EFpHsky8G58bJsf%2fNRF1fFSyxjZX7TwcSqSHd4ejE9Q%3d",32,2.3677130044843
"28","Bowie (Bowie Bulldogs)",4,1,"High School","Mixed","Austin","TX","/teams/events/Eventteam/?TeamId=98H9KIA0%2b5swzFjulEAc3E7qUYuZ%2fJN6tiuuiF23vbc%3d",27,2.35734101059868
"29","Treasure Valley Home Schoolers (TVHS/Nampa) (Almost Angels)",4,2,"High School","Mixed","Nampa","ID","/teams/events/Eventteam/?TeamId=irpOwEcN5ZoVg1EXECzcB5RsKemn3IgxHD0Lua6E4dE%3d",204,2.29483800489858
"30","Waukee High School (Waukee War Eagles)",2,0,"High School","Mixed","Waukee","IA","/teams/events/Eventteam/?TeamId=%2bUW83yi%2fjCjzktj95sh8GasqTy6Qw1oOFQKKAxeNVdA%3d",213,2.21052631578948
"31","512",1,0,"Masters","Mixed","Austin","TX","/teams/events/Eventteam/?TeamId=2R3Rj3BxgAGDzAy7UAiBNFJidlBEJkD%2bgVx7IWoQ6KI%3d",1,2
"32","Choate Rosemary Hall (Wild Boars)",1,0,"High School","Mixed","Wallingford","CT","/teams/events/Eventteam/?TeamId=mX5MgLhMPfe7ge1c%2fFNI76%2bewZ3L3pviDlBj6WkkHcY%3d",41,2
"33","Madison East High School (MEU)",1,0,"High School","Mixed","Madison","WI","/teams/events/Eventteam/?TeamId=hWSoFWyO1dvgElwP5VCpyypwUBO8Leb0MfoWQ38mWt0%3d",111,2
"34","Molasses Disaster",2,0,"Masters","Mixed","Boston","MA","/teams/events/Eventteam/?TeamId=jkhasWi7nJkRGyZFRPfifh1xSyI2LvDE1JTldJJAjos%3d",126,2
"35","Pickerington (Pickerington)",7,1,"High School","Mixed","Pickerington","OH","/teams/events/Eventteam/?TeamId=mY0BUsAEV5WK7NH5gMKrOXPmz5o2qUpvg7moTuAGEbE%3d",147,1.85814288362595
"36","Reavis High School (Rams)",1,0,"High School","Mixed","Burbank","IL","/teams/events/Eventteam/?TeamId=lehykIDyu7VNpLssYC6HqDbRq6zrwo%2b6FCgHWUk6WEk%3d",161,1.83333333333333
"37","Lexington Catholic High School (LexCath Flying Knights)",2,0,"High School","Mixed","Lexington","KY","/teams/events/Eventteam/?TeamId=VNT0k%2btqQSCaBWzdfwiLk4oeNIaD0okLFQuIeqj02tw%3d",99,1.75
"38","Prime",2,0,"Masters","Mixed","Greenville","SC","/teams/events/Eventteam/?TeamId=7XjXQxuWXcD3YHKILI6TEhKY0g7TuhtzHkYPrwyuXHU%3d",154,1.75
"39","SAGE International School (Sage)",5,3,"High School","Mixed","Boise","ID","/teams/events/Eventteam/?TeamId=CKMLG2ISzYbIrNsnQgNx370aourlV2bQ0L3WuWB6R0I%3d",169,1.73704226352451
"40","Lafayette (Lafayette Jazz)",1,0,"High School","Mixed","Lafayette","CO","/teams/events/Eventteam/?TeamId=l9xVMdMQdGp61zMsa46TWiiGS0HWcxuAsr8DBNzK5v8%3d",94,1.66666666666667
"41","Battleship",4,2,"Club","Mixed","St-Jean-sur-Richelieu","Quebec","/teams/events/Eventteam/?TeamId=hoYCLaGj6vCV3dPoV0nF1n3otJf7%2bYOBjWALg%2b6SJBA%3d",10,1.28871173634036
"42","Bedford High School (Bedford HS Ultimate)",3,1,"High School","Mixed","Bedford","NH","/teams/events/Eventteam/?TeamId=b2mCd7FJQYGyvO0x0daLeNVRzHz9m7AMhX4Q1tf8Sto%3d",13,1.26669771504225
"43","Marion County High School (Knight Owls)",1,1,"High School","Mixed","Lebanon","KY","/teams/events/Eventteam/?TeamId=ezzKbwWOXvdqNJFEwilka6Ja6caPON9%2bi8PCSBhshXs%3d",117,1.25
"44","Trainwreck",1,1,"Masters","Mixed","Durham","NC","/teams/events/Eventteam/?TeamId=TNOki0nrJUY7S%2fZ%2fKbxL8O619Cwl82DfoAM%2bZqlSDMs%3d",203,1.25
"45","The Hawbridge School (Hawbridge Herons)",1,1,"High School","Mixed","Saxapahaw","NC","/teams/events/Eventteam/?TeamId=ewviqoqbRReUEK3NzW0sZog%2bCtbB3R57BqKelGZ7HmA%3d",198,1.18385650224215
"46","Freakshow",2,0,"Club","Mixed","Newark","DE","/teams/events/Eventteam/?TeamId=ft97Ymgnd3NglRHfWo9dZWuw%2fBca2fhAEH8vRKDsPyM%3d",66,1.16666666666667
"47","Stillwater High School (Ponies)",1,0,"High School","Mixed","Stillwater","MN","/teams/events/Eventteam/?TeamId=G3foUAEaAXrW%2fP2JdfiBPebcgUQj0IcLFRMuDo8q6nM%3d",189,1.16666666666667
"48","Oak Park River Forest High School  (OPRF Revolution -White)",0,1,"High School","Mixed","Oak Park","IL","/teams/events/Eventteam/?TeamId=7NcrHQxrYqHYUFizn1dR%2ftrep73CWDK5YE4ZfU52JAY%3d",137,1.05263157894737
"49","Oyster River High School (Rah Oystahs)",2,3,"High School","Mixed","Durham","NH","/teams/events/Eventteam/?TeamId=Nw8geBQVXETwb92xr25%2fRoYDx7ZEWGAjG03HTj2mP8I%3d",145,1.02634977515264
"50","XIST",5,1,"Club","Mixed","New York","NY","/teams/events/Eventteam/?TeamId=Qr%2fu0XuKval3x3ZHpFdCLwaFDWEx2Xc8zgQT1bQuxjI%3d",221,0.995128193804522
"51","Boise B",0,5,"High School","Mixed","","","/teams/events/Eventteam/?TeamId=LoEbC7YrcDYe3z7ESCbagQPTXmojp1SYe8FOKdOyiDY%3d",24,0.919831393802631
"52","Noblesville High School (Noblesville Ultimate)",1,2,"High School","Mixed","Noblesville","IN","/teams/events/Eventteam/?TeamId=lrcGROE2LnF4tPgeJPQ0bZ8Wi6p%2flTTwcCmmDrT7KKo%3d",134,0.903188626324337
"53","Milford (Eagles - Mixed)",1,2,"High School","Mixed","Milford","OH","/teams/events/Eventteam/?TeamId=NH7ua90pMepIWRlSZRk%2bEG4QkBe0G2nelwQBQid7iMQ%3d",121,0.849729507400096
"54","Grandview Heights High School (Grandview Heights)",6,4,"High School","Mixed","Grandview Heights","OH","/teams/events/Eventteam/?TeamId=8mAc11OqBNl%2fmxZaypqfYajLNKH%2bK%2baAS1fW5DIKeco%3d",71,0.840643170166253
"55","West middle school Krakens (West middle school Krakens)",5,1,"Middle School","Mixed","Salt Lake City","UT","/teams/events/Eventteam/?TeamId=apHHLQ1mCUfrONDjP8UnStGfPi0tAtYrk2QTXYe8Ulw%3d",214,0.833333333333337
"56","Northfield High School (Mighty Hucks)",0,1,"High School","Mixed","Northfield","MN","/teams/events/Eventteam/?TeamId=dsH4tExMVEx5Gi%2fmQCy8wU7LBvSPtvIWKEsOD4%2bsSLA%3d",135,0.833333333333334
"57","Geekshow",0,2,"Club","Mixed","Newark","DE","/teams/events/Eventteam/?TeamId=LXO%2b7RLu0JogcIt9%2fol5QT4oTahu64%2bowy1xdvPc9tw%3d",69,0.833333333333333
"58","Edina Middle School (Valley View & South View)",1,2,"Middle School","Mixed","","","/teams/events/Eventteam/?TeamId=JLmmdt6gZ3vrXXteGcBlAXXMr5e1CH2Gtb284Om2kS0%3d",58,0.828402366863904
"59","Capital High School (Capital HS)",2,4,"High School","Mixed","Boise","ID","/teams/events/Eventteam/?TeamId=ls0X9n%2fQcoWUX2pTtaA%2bbIlPQPJZ7Mf0%2bT7pMUEkSRY%3d",31,0.823715769686935
"60","TEXaCO",5,2,"Beach Masters","Mixed","DENVER","CO","/teams/events/Eventteam/?TeamId=pFcR0poqNlhg7WEXgBx0MRXZCPWb4AL6sEfMlN5sk8k%3d",196,0.793993082900866
"61","Southeast Polk -Senior (SE Polk Rams)",0,1,"High School","Mixed","Pleasant Hill","IA","/teams/events/Eventteam/?TeamId=KLyeOdp07oFLETxP7dPN4TivUDw%2fwjGdIvMqGdmTwHk%3d",176,0.789473684210527
"62","Eagle High School (Mustangs)",2,2,"High School","Mixed","Eagle","ID","/teams/events/Eventteam/?TeamId=ZG09h1YNp%2f5aiMwN0z4og4SSTc%2frODkfPcaLiuyCyvU%3d",54,0.709895507019802
"63","Timberline High School (Wolves)",5,0,"High School","Mixed","Boise","ID","/teams/events/Eventteam/?TeamId=fK2y2%2b4OM0kzF3B8xIaZ%2bFVtfoP%2fPkP7UfUH0QnciL8%3d",201,0.689056306066556
"64","John Adams HS (John Adams Eagles)",0,2,"High School","Mixed","South Bend","IN","/teams/events/Eventteam/?TeamId=Xm38Jon%2fDTTnyOEJXuTJ3vR1KUie%2bmwamWHkPTZ%2fbZE%3d",90,0.654361082406914
"65","Point Break",9,5,"Beach","Mixed","Los Angeles","CA","/teams/events/Eventteam/?TeamId=PQ6HLWRA%2bMsMcCUrRtGoXVs9k%2fSwNocxcTWqYS%2fURCc%3d",151,0.594202841492454
"66","Great River School (Stars Polaris)",2,1,"Middle School","Mixed","St. Paul","MN","/teams/events/Eventteam/?TeamId=uyqirzPfTsRPJGVrPMvoSfRhikhyOH5SX25%2bJ2GGoA0%3d",72,0.59171597633136
"67","Centennial High School (Marooners)",2,3,"High School","Mixed","Boise","ID","/teams/events/Eventteam/?TeamId=0gN0A7JeWvhz3npuo3xVynASoSVlk5fBYZbPLgKFTeY%3d",36,0.542825707351452
"68","Loose Seal",2,5,"Beach","Mixed","Crestone","CO","/teams/events/Eventteam/?TeamId=hLZoTQeUQhbAwQTKNBtJTrqYcitVlK1TAXnm%2bbcCkBc%3d",108,0.518030419397248
"69","Walt Whitman & Walter Johnson (Poets & Pitchers)",2,1,"High School","Mixed","Bethesda","MD","/teams/events/Eventteam/?TeamId=kWArigdTtsckW6bgu0ca0iOgTSNgOul6CWA8AbYds7w%3d",210,0.447015270708005
"70","East Chapel Hill (ECHHS)",0,1,"High School","Mixed","Chapel Hill","NC","/teams/events/Eventteam/?TeamId=Q6Yrb8pbb4wfCvyqjuSF1HZQSDIYAGazE5hxtzm33qg%3d",55,0.394618834080717
"71","Shostakovich (and the Angry Buddha)",3,3,"Beach Masters","Mixed","Brooklyn","NY","/teams/events/Eventteam/?TeamId=gROR3%2b50lPUNnEBuhJQH9BtFWztAcl0imVkBaFqpn%2fY%3d",173,0.355271623187088
"72","Eastern Hancock High School (Royal Air Force)",3,2,"High School","Mixed","Charlottesville","IN","/teams/events/Eventteam/?TeamId=RCHXuuYR%2b4CV5XH5UzZYkcVi9OXTxVCPGfd6u4TfPJ8%3d",56,0.354717645322099
"73","Rocky Mountain X",1,4,"High School","Mixed","","","/teams/events/Eventteam/?TeamId=vOrpXcjXZiGUZHNY7cUY5elmbQSWW6lQV0z2akN5kg0%3d",167,0.35038966810286
"74","Compass Montessori (Compass Montessori Unicorns)",0,1,"High School","Mixed","Golden","CO","/teams/events/Eventteam/?TeamId=WNqBPmA8ncJ55pay6002HzQNFEeOea%2f9HpKjrxNYUwM%3d",44,0.333333333333333
"75","Anchor",4,2,"Club","Mixed","Halifax","Nova Scotia","/teams/events/Eventteam/?TeamId=%2fkr2IXXvIK7559yw5Fk6VGcG0N5u78m8yOcPDoEmWEI%3d",5,0.309911759263445
"76","Portsmouth High School (Portsmouth Ultimate Frisbee)",2,3,"High School","Mixed","Portsmouth","NH","/teams/events/Eventteam/?TeamId=57QqLKOxh0%2fMiCEcVGpKsFd15jE1CMZT74UdQID5RbQ%3d",152,0.253773828706941
"77","Summit Middle School (Huskies Ultimate Club)",2,2,"Middle School","Mixed","Boulder","CO","/teams/events/Eventteam/?TeamId=FfWW9zhRsugWNJUTIA0Gk9GbyikXmzwMX%2f7fRPR4%2b6E%3d",190,0.251588472772313
"78","Overrated",4,3,"Beach Masters","Mixed","Rochester","NY","/teams/events/Eventteam/?TeamId=%2fFquj%2byf1vO%2bS71XoKqLCUjdvTcXGek9qnm%2f7Ogxk5o%3d",144,0.240690676534438
"79","ISD Y",3,1,"Middle School","Mixed","Denver","CO","/teams/events/Eventteam/?TeamId=AM1ISWPDXjCNGe5Lwzz2ZTRUDnJqB%2f7t6oz1GScDfvI%3d",87,0.225225489800825
"80","Marburn Academy (Marburn)",4,3,"High School","Mixed","Columbus","OH","/teams/events/Eventteam/?TeamId=6p8LkMVI%2bP01dIs8Dng2CnntKC9cYb1Hr57gjRnB40E%3d",113,0.191651428306144
"81","Boulder (Boulder Bandanas)",1,3,"Middle School","Mixed","Louisville","CO","/teams/events/Eventteam/?TeamId=G4pLAu%2fNWsipHjuYsKKGY5zdf0oyDs4P%2f0nsUy5AkME%3d",26,0.18144056981356
"82","No Tsu Oh",5,1,"Beach","Mixed","Houston","TX","/teams/events/Eventteam/?TeamId=VT0d029Ry8AZzZue67m7vdpCp5XyfVceiW2IQBRMVYo%3d",133,0.171637270275204
"83","Latin School of Chicago (Colossus of Latin)",0,1,"High School","Mixed","Chicago","IL","/teams/events/Eventteam/?TeamId=RNiZZY0jes4o42AwEvgBOGu9NwzDKnP1R1t3MhQSwEY%3d",98,0.166666666666667
"84","Second Hand Aerial Masters (SHAM)",3,3,"Beach Masters","Mixed","Washington","DC","/teams/events/Eventteam/?TeamId=4JpDHLrsqFoER4i2D8Ad3zHrIjsoEUElL5lwtYxI7Q8%3d",172,0.151004257680648
"85","The University School (Crush - MS)",2,2,"Middle School","Mixed","Colorado Springs","CO","/teams/events/Eventteam/?TeamId=PNssX0olw9pqFsJx6rsD0ne9hi8fJRyZKNr3jyWCXq8%3d",200,0.147568442827491
"86","Grand Army",3,3,"Club","Mixed","Brooklyn","NY","/teams/events/Eventteam/?TeamId=YxUBdCiiYcp8ilzFM8Opd5LdB4M9TkDdW6n%2b7ls7uJo%3d",70,0.141469065190309
"87","Darkwing",1,4,"Club","Mixed","Mansfield","MA","/teams/events/Eventteam/?TeamId=zjUxayWv88pc4%2bCgBIJ9UVqI9ZD6PYH1GR0u6%2fjCtBE%3d",47,0.126085927487819
"88","Win, Loose or Die",3,3,"Beach Masters","Mixed","Philadelphia","PA","/teams/events/Eventteam/?TeamId=eKYVPUg86c6BUH%2fD%2bA7upMj4hD8HVyfQy9rIEjOpGLI%3d",220,0.122857180481692
"89","Rocky Mountain High School-B (Rocky Mountain B)",0,4,"High School","Mixed","Meridian","ID","/teams/events/Eventteam/?TeamId=sekuuxb02ObxTnnNSgp1S51yYJ1d6mOq5RoZvgplGAQ%3d",164,0.115211986866433
"90","School without Walls-Junior (Flightless Bird Squad)",0,1,"High School","Mixed","Washington","DC","/teams/events/Eventteam/?TeamId=CYJpf2YpxNMt4wycNOvVUvkJKShBsFmUszdhlOqUe10%3d",171,0.10643220731143
"91","Charge!",2,4,"Masters","Mixed","Washington","DC","/teams/events/Eventteam/?TeamId=ligoaC%2bZV%2fBQLfvc2qeWtFL2IdGLUUg3%2bJl6bJQPRsY%3d",39,0.106293442440656
"92","Lakota High School (Lakota)",2,2,"High School","Mixed","Cincinnati","OH","/teams/events/Eventteam/?TeamId=vscSc3a7c0BCf7hEQy4XY6EuTB1q4Ws0Nuu3mGY3Waw%3d",96,0.0922118448597241
"93","Borah High School 2017 (Borah 2017)",4,3,"High School","Mixed","Boise","ID","/teams/events/Eventteam/?TeamId=fHLV4PJ2wHoUD8KXgDRHJzeA12eh%2fHhky5eTXJpgyLc%3d",25,0.0876980753175765
"94","TC Mixed Beach",6,1,"Beach","Mixed","Toronto","ON","/teams/events/Eventteam/?TeamId=PX2ub%2f1tucl4d23rQnejxM%2fZ6D%2f%2fISFjWwfOmVBbxuw%3d",195,0.0853914356734227
"95","Nashua High School North (Nashua North Ultimate)",0,5,"High School","Mixed","Nashua","NH","/teams/events/Eventteam/?TeamId=IOFO%2fSV8EPXfFqd9LEgzQq3HXLUymchs1VPBKZmW0Eg%3d",131,0.0676735968115069
"96","Gahanna Lincoln High School (Gahanna Fog)",3,3,"High School","Mixed","Gahanna","OH","/teams/events/Eventteam/?TeamId=EnmesgrHczJMboAr5pEe8H8m9SZPplBCwYTQL4TQmOw%3d",67,0.0616507384732746
"97","VIP Club",3,3,"Club","Mixed","Quebec","QC","/teams/events/Eventteam/?TeamId=4zAAfZP2gF2d%2fcZWMPPs%2fc2QrMjkFPYG7bsS3TB0zC8%3d",209,0.0609884896774245
"98","Boise A",4,2,"High School","Mixed","","","/teams/events/Eventteam/?TeamId=pZXUicbM0ZT7CPdeEtOD9pSA3OiZM6ZBpSfXAZ%2fWBYI%3d",23,0.0601210404242058
"99","Liberal Arts and Science Academy (Vertikills)",2,3,"High School","Mixed","Austin","TX","/teams/events/Eventteam/?TeamId=v2mrNNcYfviHs0mg3Up1PKENviS49974covRgA1tcnE%3d",101,0.0594701039650483
"100","Spring Chickens",3,3,"Beach","Mixed","Montreal","Quebec","/teams/events/Eventteam/?TeamId=wGwlabHNs0cGeQNwYqJe6fhC2fO%2b7Saw9oFcQAXkuig%3d",180,0.0584960391844367
"101","Apex High School (Apex High School)",0,1,"High School","Mixed","Apex","NC","/teams/events/Eventteam/?TeamId=zU7n8ZL4pfRj2SOdRMmS4LUUg5Wzw7sqyWkT1gXbmOU%3d",7,0.053811659192825
"102","Animals",2,5,"Club","Mixed","Sherbrooke","Québec","/teams/events/Eventteam/?TeamId=MUql61MeHzqyYa0z12%2bF5cqhGxr73DMZc8oYBG8F2rk%3d",6,0.0519638903533804
"103","Titan NE",4,2,"Club","Mixed","Bar Harbor","ME","/teams/events/Eventteam/?TeamId=xBWjuqoRBcIJXLvnDV8Te%2fqTaJHVFv%2byQeayN9vRikM%3d",202,0.0480895913320507
"104","Garbage Plates",7,1,"Club","Mixed","Rochester","NY","/teams/events/Eventteam/?TeamId=XQD8u4%2fjkuwxqiuu080nRspeYOd0nHXa5hDYJCS2l88%3d",68,0.0478208406726952
"105","Bishop Hartley High School (Bishop Hartley)",0,4,"High School","Mixed","Columbus","OH","/teams/events/Eventteam/?TeamId=xMI%2bdA1fVXDdGXPvHQWeX9m1Eonoqezu8Xp3RxyG8Mo%3d",19,0.0475027765001119
"106","Whetstone High School (Whetstone)",5,4,"High School","Mixed","Columbus","OH","/teams/events/Eventteam/?TeamId=sIPEDzEW4YusIkq%2bkM5%2flCszYqBJGY9CoMyl9lnj1Zc%3d",216,0.0470017590746995
"107","Nampa (Nampa Rhinos)",1,5,"High School","Mixed","Nampa","ID","/teams/events/Eventteam/?TeamId=YZ2GmWvmR5jeQ0GoX7bJXP1qBeUkCxoiSS6UcN3lAyw%3d",130,0.0430766441593643
"108","Squirtle Squad",4,3,"Beach","Mixed","Bloomfield","NJ","/teams/events/Eventteam/?TeamId=tG%2bzm442%2fHgyfLRWYKmm5RwlVOSPK9n1iNxpMppdQ%2bY%3d",182,0.0375945983816842
"109","Ye Olde Boxcar",2,5,"Beach Masters","Mixed","Raleigh","NC","/teams/events/Eventteam/?TeamId=Iub7Ef2Qs25iMD44tR%2bX49XDQgDKsUY5on9foRZx6p8%3d",222,0.0333709326746311
"110","90s Babies",3,4,"Beach","Mixed","Arlington","VA","/teams/events/Eventteam/?TeamId=IJ%2fiR4NVKcnyPlewLvmebUF8Xr47oKWuNZlVPE80KxU%3d",2,0.0333523588631754
"111","Bexley High School (Bexley)",2,3,"High School","Mixed","Bexley","OH","/teams/events/Eventteam/?TeamId=4fpPjS3sFHrODC1B6luxz9aeyryFTRPKKFoj71MlB28%3d",17,0.0309547916679361
"112","Hyde Park High School (Panthers)",3,2,"High School","Mixed","Austin","TX","/teams/events/Eventteam/?TeamId=66OKKOfB7Ck78vU5%2f4uIJnFq%2b2dEDgrkY6%2bBvyLWzzI%3d",83,0.0260118528391033
"113","Sunken Circus",1,4,"Club","Mixed","Portland","ME","/teams/events/Eventteam/?TeamId=dXiPTp61fN%2br3z5c2%2f9THS%2b36e66KgTA0EKcJgESwOk%3d",191,0.02532337742558
"114","The Kevin Seiler Experience",3,4,"Beach","Mixed","Ames","IA","/teams/events/Eventteam/?TeamId=1rrQgZZCUfKREws7nDSth%2fNkh8FVT4LZw6FsAG8lHOM%3d",199,0.0247750034269259
"115","Beachboat",4,2,"Beach","Mixed","Cincinnati","OH","/teams/events/Eventteam/?TeamId=bF7NJI67%2beNRvF%2fFWfcdowklxWM2dT0GPoEInqVrPEk%3d",11,0.0229777325804619
"116","Bishop Kelly HS",3,3,"High School","Mixed","","","/teams/events/Eventteam/?TeamId=Y1Z7BRIP0UcUvYC%2fAsERFCebCk3hA1rMFoKRVbnOxsw%3d",20,0.0219818016008839
"117","Big Fish",2,3,"Beach","Mixed","Falmouth","MA","/teams/events/Eventteam/?TeamId=I83m7zZ6Vc7WEGI8DBNQtiNzODKMEKQV6%2fdYXQqMMos%3d",18,0.0187344148618681
"118","WHUF",1,6,"Beach","Mixed","Woods Hole","MA","/teams/events/Eventteam/?TeamId=IXlPxhhQUQRHm42O9u5M8FP65nF%2b5iM%2fcwSDvueeP6U%3d",218,0.0178733796081588
"119","Buffalo Lake Effect",5,1,"Club","Mixed","Buffalo","NY","/teams/events/Eventteam/?TeamId=ff4OJp7pk%2bK8MAK7RZWtzv7AKsslSCENvjRYenS89Gc%3d",29,0.0159744080496529
"120","Oakstone Academy (Oakstone)",0,4,"High School","Mixed","Westerville","OH","/teams/events/Eventteam/?TeamId=qVle49Ip848sLSTXLfd4%2bgaG%2bJlQoFxXFl3Ghxv8neY%3d",138,0.0154950748770522
"121","Fog City",4,3,"Beach","Mixed","San Francisco","CA","/teams/events/Eventteam/?TeamId=YA7k9P3TsM1r9iLVMzNjw3NVOLUezXS6HRwE7zPdMHw%3d",63,0.0153573647955314
"122","Grove City Ultimate (Grove City Ultimate Club)",1,4,"High School","Mixed","Grove City","OH","/teams/events/Eventteam/?TeamId=o5vuMXX8IQv%2b9HpSfTdJMbRF3%2fVl2b%2frc0%2fppARG4J4%3d",74,0.0138240698320861
