"Rank","Team","Wins","Losses","Rating","City","State"
35,"Fusion",8,6,0.0727379001539792,"Winnipeg","Manitoba"
36,"Wicked",13,5,0.0607646347348419,"Kansas City","KS"
37,"Viva",7,15,0.0449818609174317,"Los Angeles","CA"
38,"Venus",3,4,0.041831745322681,"Montreal","Quebec"
39,"Notorious C.L.E.",10,11,0.0415157751562197,"Cleveland","OH"
40,"Portland Ivy",12,7,0.0378942163436209,"Portland","OR"
41,"Deadly Viper Assassination Squad",8,12,0.0323551757865693,"Oakland","CA"
42,"Stella",4,3,0.0258940447338855,"Ottawa","Ontario"
43,"Salty",3,4,0.0184530135601371,"Halifax","Nova scotia"
44,"Outbreak",13,6,0.0140221555709278,"Atlanta","GA"
45,"Virginia Rebellion",10,12,0.0138655997439498,"Richmond","VA"
46,"Zephyr",5,8,0.0136920501464176,"Vancouver","British Columbia"
47,"PPF",4,3,0.0135963211675118,"Kitchener-Waterloo","Ontario"
48,"Colorado Small Batch",10,9,0.0135550664567878,"Denver","CO"
49,"Dish",18,7,0.0108796220269385,"Chicago","IL"
50,"Jackwagon",7,8,0.010721228193414,"Boulder/Denver","CO"
51,"Seattle Soul",7,5,0.010714008895912,"Seattle","WA"
52,"Steel",16,11,0.0105262025241007,"Birmingham","AL"
53,"Tempo",1,6,0.00955761175803387,"Bay Area","CA"
54,"Phoenix Uprising",8,9,0.00897478249511958,"Phoenix","AZ"
55,"Tabby Rosa",15,6,0.00891262562219116,"Gainesville","FL"
56,"Indy Rogue",19,8,0.00708114092131708,"Indianapolis","IN"
57,"Maeve",7,9,0.00678536533036321,"Dallas","TX"
58,"Pine Baroness",13,14,0.0066454141900411,"Princeton","NJ"
59,"Trainwreck",3,10,0.00564955801369047,"Fort Collins","CO"
60,"Rice Crispies",4,2,0.00526420663187468,"St. Paul","MN"
61,"Seattle Beat",4,8,0.00482088888111077,"Seattle","WA"
62,"fiasco",13,7,0.00473789846494902,"Miami","FL"
63,"Backhanded",6,16,0.00447372815549991,"Baltimore/Washington","DC"
64,"Sureshot",17,9,0.00330689401664926,"Cincinnati","OH"
65,"Vice",12,11,0.00299184933553213,"Cambridge","MA"
66,"Venom",4,13,0.0029046236244379,"Tucson","AZ"
67,"Queen Cake",9,7,0.00274777653805427,"New Orleans","LA"
68,"Further",2,5,0.00237885910567526,"Eugene","OR"
69,"Helix",15,11,0.00216689056564442,"Chicago","IL"
70,"Brooklyn Book Club",12,6,0.00158806510937299,"Brooklyn","NY"
71,"Suffrage",11,11,0.00158509895855272,"Washington","DC"
72,"Inferno",5,11,0.00147019804523288,"Houston","TX"
73,"Wendigo",1,11,0.00131155634171185,"Vancouver","British Columbia"
74,"MystiKuE",9,11,0.00110984483098889,"Milwaukee","WI"
75,"Storm",3,4,0.00108758278843179,"Montreal","Quebec"
76,"Monsoon Ultimate",4,11,0.000986927059188475,"Flagstaff","AZ"
77,"Boomslang",9,9,0.000850434411137674,"Albany","NY"
78,"Encore",3,10,0.000793757588945241,"Nashville","TN"
79,"Independence",5,13,0.000713025123011104,"Philadelphia","PA"
80,"Broad City",10,16,0.000674769036334077,"Philadelphia","PA"
81,"Sparks",8,10,0.000658670951273642,"Cincinnati","OH"
82,"Savage",4,2,0.000609658333556107,"Halifax","Nova Scotia"
83,"Snap",8,12,0.000543977432200894,"Minneapolis","MN"
84,"Jinx",10,7,0.000533295915420891,"Portland","ME"
85,"Crackle",9,11,0.000438620374018214,"Minneapolis","MN"
86,"Lockdown",3,20,0.000333371081512766,"Madison","WI"
87,"Hoax",4,14,0.000222298378252289,"Charleston","SC"
88,"Salt City Spirit",6,10,0.000198166523174926,"Syracuse","NY"
89,"Rogue",3,10,0.000190377618619017,"Chapel Hill","NC"
90,"Fresh Grannies",1,4,0.000167083408333639,"Seattle","WA"
91,"Mystik",4,3,0.000157901005236455,"Montréal","Québec"
92,"EXO",3,4,0.000157254219042057,"Sherbrooke","Québec"
93,"Baywatch",2,12,0.000103544815415076,"New Britain","CT"
94,"Honey Pot",3,16,6.84138856385909e-05,"Chattanooga","TN"
95,"Autonomous",2,15,4.82570491414518e-05,"Ann Arbor/Detroit","MI"
96,"Roc Paper Scissors",2,7,3.87630404717167e-05,"Rochester","NY"
97,"Frenzy",3,21,3.82329487490413e-05,"Chicago","IL"
98,"DINO",1,13,1.65139618810944e-05,"New York","NY"
99,"HOPE",1,6,1.1536101653369e-05,"Providence","RI"
100,"Orbit",0,7,6.28472748055701e-06,"Atlanta","GA"
101,"Filthy Gorgeous",1,6,1.01375242895287e-06,"Saint Louis","MO"
102,"BMN",0,5,0,"Boston","MA"
102,"Clemson (Tiger Alumni)",0,0,0,"Clemson","SC"
102,"Huck the Patriarchy",5,2,0,"Seattle","WA"
102,"PLU Alum",0,0,0,"Tacoma","WA"
102,"Temptress",0,10,0,"Dallas","TX"
